ID,Canal,timestamp,Impressoes Disponiveis,Consultas Correspondentes,Impressoes,Cliques,Gasto,Conversao
ADSXJ0018077,Canal1,2023-11-02 16:00:00,359494,216808,148299,18074,1473.388743666955,252
ADSXJ0018078,Canal1,2023-11-04 11:00:00,348535,250520,175757,26429,2154.447040544091,751
ADSXJ0018079,Canal1,2023-12-17 15:00:00,256820,197242,134948,21538,1755.490247771082,612
ADSXJ0018080,Canal1,2023-10-29 18:00:00,449234,332839,233754,30585,2492.458019557763,337
ADSXJ0018081,Canal1,2023-11-07 07:00:00,142026,111258,78839,13586,1106.98340604229,150
ADSXJ0018082,Canal1,2023-12-11 16:00:00,489493,368300,255588,35313,2877.311954812282,1002
ADSXJ0018083,Canal1,2023-12-20 03:00:00,77892,56763,38615,5554,452.49805863797,159
ADSXJ0018084,Canal4,2023-11-22 08:00:00,1493,1360,1049,250,20.38952095811597,5
ADSXJ0018085,Canal4,2023-12-01 20:00:00,28944,16325,7610,835,68.0118791892158,12
ADSXJ0018086,Canal1,2023-11-04 06:00:00,102129,92041,65201,12235,996.6544417056556,303
ADSXJ0018087,Canal4,2023-11-09 21:00:00,47618,30080,10084,1175,95.67083041168534,18
ADSXJ0018088,Canal4,2023-11-16 13:00:00,10524,7538,3024,532,43.32987455154549,15
ADSXJ0018089,Canal4,2023-12-20 18:00:00,50,39,31,9,0.7117335373657686,3
ADSXJ0018090,Canal4,2023-12-08 02:00:00,768,361,277,47,3.82528894027895,1
ADSXJ0018091,Canal1,2023-10-12 19:00:00,4,5,4,1,0.0889568988663576,0
ADSXJ0018092,Canal4,2023-11-16 09:00:00,9828,7716,3113,743,60.48662928704476,15
ADSXJ0018093,Canal1,2023-10-14 06:00:00,85220,68978,49944,8711,709.0057884723383,275
ADSXJ0018094,Canal1,2023-11-11 08:00:00,338276,268388,187219,30670,2496.149331315988,957
ADSXJ0018095,Canal4,2023-11-15 23:00:00,845944,606536,412743,62665,5099.799701756585,692
ADSXJ0018096,Canal4,2023-11-13 20:00:00,38940,25026,11059,1461,118.9005698073464,46
ADSXJ0018097,Canal1,2023-11-12 13:00:00,406237,232391,146993,18759,1526.545909613278,207
ADSXJ0018098,Canal4,2023-12-16 18:00:00,22957,14181,7009,768,62.51384087343848,27
ADSXJ0018099,Canal1,2023-11-28 13:00:00,162822,136059,93039,15982,1300.246634219554,278
ADSXJ0018100,Canal4,2023-12-15 02:00:00,12,12,9,2,0.1778067069431113,0
ADSXJ0018101,Canal4,2023-11-11 21:00:00,38364,18872,7371,793,64.53368078105962,26
ADSXJ0018102,Canal1,2023-11-04 10:00:00,352157,262640,185268,28478,2316.439837057063,705
ADSXJ0018103,Canal1,2023-10-09 19:00:00,550194,354889,245502,36036,2930.688914884179,499
ADSXJ0018104,Canal1,2023-11-08 20:00:00,512206,301094,200613,24656,2005.14267579157,275
ADSXJ0018105,Canal1,2023-10-13 01:00:00,7,6,5,1,0.0888713240030095,1
ADSXJ0018106,Canal4,2023-12-22 06:00:00,15,18,14,2,0.1777420035387142,1
ADSXJ0018107,Canal1,2023-10-27 17:00:00,356070,278485,195710,29578,2405.241233873606,735
ADSXJ0018108,Canal1,2023-11-07 14:00:00,189543,137003,95583,14977,1217.902243370449,370
ADSXJ0018109,Canal1,2023-12-16 13:00:00,459433,277072,179404,25275,2055.297956133175,624
ADSXJ0018110,Canal4,2023-10-13 17:00:00,934069,792667,539416,84032,6832.228900933491,2616
ADSXJ0018111,Canal4,2023-10-06 16:00:00,51846,25605,5356,416,33.84695704817217,14
ADSXJ0018112,Canal1,2023-12-15 01:00:00,793,679,440,54,4.352843295815871,3
ADSXJ0018113,Canal4,2023-12-02 17:00:00,26931,15517,7237,797,64.75893638882778,16
ADSXJ0018114,Canal4,2023-10-18 16:00:00,54665,22847,6728,1052,85.53806922287616,17
ADSXJ0018115,Canal4,2023-10-29 22:00:00,44116,26634,8055,934,75.94444654094431,18
ADSXJ0018116,Canal4,2023-10-29 10:00:00,2879,1056,784,144,11.72321153322912,2
ADSXJ0018117,Canal4,2023-11-03 02:00:00,378,107,82,19,1.50969826773986,4
ADSXJ0018118,Canal4,2023-10-14 22:00:00,894804,743998,510701,80497,6540.436750039897,1990
ADSXJ0018119,Canal1,2023-10-29 20:00:00,548201,363168,253423,33775,2743.687084517262,587
ADSXJ0018120,Canal1,2023-12-03 13:00:00,234535,169981,118325,19965,1621.596839308045,219
ADSXJ0018121,Canal1,2023-12-10 19:00:00,539806,333803,218962,30045,2440.095263244174,746
ADSXJ0018122,Canal4,2023-10-28 05:00:00,241,87,61,16,1.331230386124072,1
ADSXJ0018123,Canal1,2023-12-01 07:00:00,210721,142586,99744,14609,1186.319064399264,455
ADSXJ0018124,Canal1,2023-12-04 15:00:00,38,26,20,3,0.266225262594035,1
ADSXJ0018125,Canal4,2023-11-30 15:00:00,82252,77134,51637,13865,1125.903693700198,156
ADSXJ0018126,Canal1,2023-10-28 19:00:00,457334,290826,197049,23586,1915.044059002952,673
ADSXJ0018127,Canal4,2023-12-10 10:00:00,68700,60520,40254,10068,817.350085229957,253
ADSXJ0018128,Canal1,2023-10-13 15:00:00,358196,201068,137017,16241,1318.323049214883,402
ADSXJ0018129,Canal1,2023-11-22 18:00:00,476441,338793,234733,41233,3346.817274380242,1171
ADSXJ0018130,Canal4,2023-12-22 00:00:00,37,30,19,1,0.0886958293193279,0
ADSXJ0018131,Canal4,2023-10-20 13:00:00,61949,32562,9164,996,80.79427243679699,15
ADSXJ0018132,Canal1,2023-11-20 21:00:00,668755,361945,239072,27087,2198.279487642494,769
ADSXJ0018133,Canal4,2023-12-10 04:00:00,9133,7098,4839,953,77.33322020368514,31
ADSXJ0018134,Canal1,2023-11-27 21:00:00,686512,355150,233409,26972,2188.618337271856,372
ADSXJ0018135,Canal1,2023-12-01 08:00:00,373641,275902,194384,33009,2678.379075052932,819
ADSXJ0018136,Canal4,2023-12-21 20:00:00,1128170,918832,624507,105100,8527.598024076911,1828
ADSXJ0018137,Canal4,2023-12-03 09:00:00,84650,69377,46868,11856,961.770051438036,297
ADSXJ0018138,Canal4,2023-11-18 13:00:00,23346,13592,5523,690,55.93737180093531,10
ADSXJ0018139,Canal4,2023-12-15 23:00:00,16668,11089,5498,594,48.22184010426656,8
ADSXJ0018140,Canal4,2023-10-23 22:00:00,76153,37263,10633,999,81.00606764213127,28
ADSXJ0018141,Canal1,2023-11-29 18:00:00,468201,276445,184181,24570,1992.677617887309,767
ADSXJ0018142,Canal4,2023-10-22 22:00:00,1103589,774535,532521,85529,6936.054310308269,2117
ADSXJ0018143,Canal4,2023-11-04 18:00:00,40356,22466,6817,849,68.85393572765024,15
ADSXJ0018144,Canal1,2023-11-29 10:00:00,171714,134766,93145,17310,1403.370529392574,304
ADSXJ0018145,Canal1,2023-12-15 04:00:00,32108,26558,18511,2991,242.479633234426,96
ADSXJ0018146,Canal1,2023-10-21 10:00:00,381153,259384,182849,25652,2079.39716280978,638
ADSXJ0018147,Canal4,2023-10-04 20:00:00,1218346,973709,663452,109350,8863.9543762524,3402
ADSXJ0018148,Canal4,2023-11-16 08:00:00,1330,1101,842,217,17.62690429217518,8
ADSXJ0018149,Canal4,2023-12-06 13:00:00,1996,1279,984,374,30.29226794796661,13
ADSXJ0018150,Canal1,2023-12-19 16:00:00,381437,262165,173652,24744,2005.370782841464,275
ADSXJ0018151,Canal4,2023-10-07 03:00:00,2731,2168,488,60,4.870729983555929,3
ADSXJ0018152,Canal4,2023-12-03 12:00:00,86647,73960,50084,11904,964.652149198408,207
ADSXJ0018153,Canal4,2023-11-23 13:00:00,10152,9989,5917,1586,128.4921550484363,21
ADSXJ0018154,Canal4,2023-12-06 11:00:00,57818,56938,37806,10837,878.031009660749,307
ADSXJ0018155,Canal4,2023-12-17 11:00:00,26,19,13,4,0.3541217300111365,4
ADSXJ0018156,Canal1,2023-12-13 14:00:00,181294,155651,105667,17724,1435.820694630198,442
ADSXJ0018157,Canal1,2023-11-02 18:00:00,403781,247694,169647,20470,1658.23122683675,358
ADSXJ0018158,Canal4,2023-11-09 09:00:00,21128,13851,3602,700,56.74371882054996,15
ADSXJ0018159,Canal1,2023-11-29 15:00:00,280424,170708,113188,15127,1225.317952560892,472
ADSXJ0018160,Canal1,2023-12-20 13:00:00,169874,146499,99403,18886,1529.799697685518,536
ADSXJ0018161,Canal1,2023-11-21 21:00:00,570380,351368,241377,36105,2924.549628674589,1123
ADSXJ0018162,Canal1,2023-11-04 21:00:00,498319,297345,197574,25169,2038.628289309877,279
ADSXJ0018163,Canal1,2023-10-19 18:00:00,386339,235768,158524,18574,1504.406914499614,259
ADSXJ0018164,Canal1,2023-10-08 17:00:00,407775,233165,161708,20288,1643.134334194958,576
ADSXJ0018165,Canal1,2023-10-16 12:00:00,45,22,17,3,0.2655061233581434,0
ADSXJ0018166,Canal4,2023-11-20 12:00:00,14296,9883,4041,718,58.14032641785604,21
ADSXJ0018167,Canal4,2023-11-24 22:00:00,23508,23628,8646,1183,95.8253734084402,31
ADSXJ0018168,Canal4,2023-11-20 03:00:00,2943,2153,1013,153,12.38676747076955,5
ADSXJ0018169,Canal1,2023-12-24 17:00:00,512453,371089,256826,42328,3427.054410192424,1321
ADSXJ0018170,Canal1,2023-12-15 06:00:00,110079,102634,73882,14781,1196.651332625453,461
ADSXJ0018171,Canal1,2023-11-03 13:00:00,332807,202732,139012,17802,1440.803178892802,198
ADSXJ0018172,Canal4,2023-11-15 18:00:00,3291,2600,2026,530,42.89152117346482,9
ADSXJ0018173,Canal1,2023-11-13 02:00:00,68825,46107,31333,4350,352.0327430263952,76
ADSXJ0018174,Canal1,2023-10-22 14:00:00,274122,161249,110234,14438,1168.299974174043,252
ADSXJ0018175,Canal4,2023-12-08 07:00:00,107008,100067,69023,17457,1412.559548358201,544
ADSXJ0018176,Canal4,2023-11-16 11:00:00,9154,7199,2958,613,49.60343682469832,8
ADSXJ0018177,Canal1,2023-10-11 12:00:00,25,15,11,3,0.2652526138283761,1
ADSXJ0018178,Canal1,2023-12-08 12:00:00,410097,256023,164201,21787,1762.720659172505,541
ADSXJ0018179,Canal1,2023-10-23 21:00:00,460534,272070,185159,21517,1740.875098510367,376
ADSXJ0018180,Canal4,2023-12-10 00:00:00,66814,49840,33276,6121,495.1856184654329,152
ADSXJ0018181,Canal4,2023-11-02 20:00:00,1267503,917403,624538,93148,7535.859116638107,1281
ADSXJ0018182,Canal4,2023-12-05 15:00:00,90960,90254,59819,15841,1281.444586983039,176
ADSXJ0018183,Canal4,2023-11-18 19:00:00,28325,16686,8230,975,78.84622472904246,29
ADSXJ0018184,Canal4,2023-11-24 09:00:00,1395,950,743,232,18.73757979099368,6
ADSXJ0018185,Canal1,2023-11-30 17:00:00,416764,244297,161730,20742,1677.564966241614,647
ADSXJ0018186,Canal4,2023-10-16 18:00:00,1140702,952203,652668,100007,8087.626830076478,1373
ADSXJ0018187,Canal4,2023-12-14 02:00:00,4,5,4,2,0.176743948208787,2
ADSXJ0018188,Canal4,2023-11-06 13:00:00,45216,26002,5934,745,60.269403333407,8
ADSXJ0018189,Canal1,2023-11-08 12:00:00,165431,125672,87699,15001,1212.975301071461,209
ADSXJ0018190,Canal1,2023-10-30 19:00:00,460554,303752,205999,23502,1900.33526869078,259
ADSXJ0018191,Canal1,2023-10-28 18:00:00,411665,264677,179787,22125,1788.985692320422,389
ADSXJ0018192,Canal4,2023-11-27 22:00:00,1083094,832356,566341,83077,6715.474026569858,1141
ADSXJ0018193,Canal4,2023-11-26 00:00:00,29808,28481,17793,3176,256.6909787382007,59
ADSXJ0018194,Canal1,2023-10-28 15:00:00,359631,238007,161215,20840,1684.427560678823,286
ADSXJ0018195,Canal1,2023-12-18 22:00:00,643964,338700,225421,27776,2245.04052666608,867
ADSXJ0018196,Canal1,2023-11-15 22:00:00,642293,312452,205973,21155,1709.813552083354,658
ADSXJ0018197,Canal1,2023-12-17 17:00:00,451848,288861,190796,25945,2096.786522982873,811
ADSXJ0018198,Canal1,2023-10-24 22:00:00,565768,272007,187821,24160,1952.468124531972,597
ADSXJ0018199,Canal1,2023-12-03 14:00:00,284318,176884,116446,16494,1332.933160385286,516
ADSXJ0018200,Canal1,2023-10-25 21:00:00,542666,322894,217342,27966,2259.912077587517,695
ADSXJ0018201,Canal1,2023-10-22 13:00:00,304637,170581,116446,15465,1249.623075867435,173
ADSXJ0018202,Canal4,2023-12-04 02:00:00,21370,17927,12402,2284,184.5311824410946,72
ADSXJ0018203,Canal1,2023-10-26 15:00:00,325017,234839,165321,21916,1770.642134393612,541
ADSXJ0018204,Canal4,2023-11-21 03:00:00,2792,1979,883,107,8.652050961941958,5
ADSXJ0018205,Canal1,2023-11-30 18:00:00,397314,231630,150858,20787,1679.255622498697,361
ADSXJ0018206,Canal1,2023-11-03 15:00:00,75,45,30,2,0.1765593104050936,0
ADSXJ0018207,Canal4,2023-12-16 20:00:00,1294696,873891,596691,98606,7965.173018613013,1087
ADSXJ0018208,Canal1,2023-11-11 06:00:00,73338,60856,41311,7680,620.3636069730472,135
ADSXJ0018209,Canal4,2023-11-14 20:00:00,29917,18453,8640,1068,86.23805055439016,29
ADSXJ0018210,Canal4,2023-12-16 19:00:00,1249951,870648,593153,95026,7675.223727793554,2699
ADSXJ0018211,Canal1,2023-10-22 18:00:00,10,5,4,2,0.1765091999538121,0
ADSXJ0018212,Canal1,2023-10-23 15:00:00,287112,171617,116806,15625,1261.863563168122,490
ADSXJ0018213,Canal4,2023-11-24 10:00:00,1599,1098,855,274,22.15008702549745,8
ADSXJ0018214,Canal4,2023-12-21 19:00:00,1016517,859298,583746,101839,8223.28600493543,2891
ADSXJ0018215,Canal1,2023-11-10 19:00:00,461340,257678,166339,20435,1650.060579731078,637
ADSXJ0018216,Canal1,2023-12-12 21:00:00,665383,352904,233131,28366,2290.198634797736,807
ADSXJ0018217,Canal1,2023-10-12 15:00:00,238124,164284,116468,16432,1326.679615675433,466
ADSXJ0018218,Canal4,2023-12-15 03:00:00,1560,1403,634,107,8.646289465889286,6
ADSXJ0018219,Canal1,2023-10-19 16:00:00,368454,215475,145979,17129,1382.837250149282,237
ADSXJ0018220,Canal4,2023-10-21 02:00:00,473,99,77,24,1.940755841334526,5
ADSXJ0018221,Canal4,2023-11-16 20:00:00,28086,18588,8744,1157,93.42050419758851,24
ADSXJ0018222,Canal1,2023-12-20 04:00:00,53658,39149,26823,4108,331.6023308543973,45
ADSXJ0018223,Canal1,2023-12-15 03:00:00,50555,42250,29157,4781,385.8962165077813,54
ADSXJ0018224,Canal1,2023-12-05 16:00:00,362291,273000,178512,28726,2318.507980116571,817
ADSXJ0018225,Canal4,2023-12-05 04:00:00,9149,7784,5366,1021,82.36712350645924,28
ADSXJ0018226,Canal1,2023-12-17 14:00:00,182790,152221,103720,18601,1500.977842996197,259
ADSXJ0018227,Canal1,2023-10-25 13:00:00,317979,223041,156002,21613,1743.771475914652,376
ADSXJ0018228,Canal4,2023-12-16 14:00:00,70,58,46,9,0.7053243744734149,4
ADSXJ0018229,Canal1,2023-12-05 17:00:00,408277,313762,205540,31906,2574.044881647384,558
ADSXJ0018230,Canal4,2023-10-22 21:00:00,94729,41044,10186,1137,91.68705394731494,39
ADSXJ0018231,Canal4,2023-12-08 03:00:00,16557,14500,9790,1736,140.0859655322566,23
ADSXJ0018232,Canal4,2023-12-06 11:00:00,15185,8813,4267,777,62.67924385519351,12
ADSXJ0018233,Canal1,2023-12-23 05:00:00,30946,26204,17949,3507,282.8577914948501,110
ADSXJ0018234,Canal1,2023-11-25 20:00:00,524484,257123,164170,20303,1637.596054811734,635
ADSXJ0018235,Canal1,2023-11-12 14:00:00,415052,227806,144508,18045,1455.470414904649,250
ADSXJ0018236,Canal4,2023-11-02 19:00:00,67984,31926,8150,825,66.54524236074013,26
ADSXJ0018237,Canal1,2023-12-21 12:00:00,164493,145833,98633,19899,1604.806214583143,347
ADSXJ0018238,Canal4,2023-12-23 22:00:00,981731,739720,504563,88784,7159.377868085121,2523
ADSXJ0018239,Canal1,2023-10-23 16:00:00,333034,199071,134932,17402,1403.208857084083,241
ADSXJ0018240,Canal1,2023-10-27 15:00:00,306695,224212,157146,20586,1659.826901905693,230
ADSXJ0018241,Canal4,2023-11-19 01:00:00,9553,6195,3183,417,33.65152373934831,13
ADSXJ0018242,Canal4,2023-12-13 18:00:00,84,60,43,19,1.497481109372117,3
ADSXJ0018243,Canal4,2023-11-15 13:00:00,1443,1022,798,256,20.61046424044149,10
ADSXJ0018244,Canal1,2023-10-23 13:00:00,283913,197550,138664,19291,1554.485491544941,477
ADSXJ0018245,Canal4,2023-11-12 09:00:00,26904,15203,7077,1409,113.4849593856757,36
ADSXJ0018246,Canal1,2023-12-17 14:00:00,730,600,392,67,5.369561998457265,3
ADSXJ0018247,Canal4,2023-10-07 15:00:00,964879,783190,541500,90384,7279.691779673312,2237
ADSXJ0018248,Canal1,2023-10-23 19:00:00,465176,286586,194336,22943,1847.767816603631,654
ADSXJ0018249,Canal4,2023-10-26 08:00:00,1705,694,511,107,8.624629559910105,1
ADSXJ0018250,Canal4,2023-12-10 13:00:00,68855,62233,41474,10618,854.9383267154409,146
ADSXJ0018251,Canal1,2023-10-28 20:00:00,501985,312516,212277,25540,2056.430133201149,798
ADSXJ0018252,Canal4,2023-11-30 06:00:00,21660,21184,13776,3981,320.5410458022706,47
ADSXJ0018253,Canal4,2023-10-26 02:00:00,387,97,72,19,1.495743134893583,1
ADSXJ0018254,Canal4,2023-10-12 06:00:00,449,140,104,25,2.023583147225051,3
ADSXJ0018255,Canal1,2023-11-08 16:00:00,386495,254268,178020,24091,1939.511945802781,335
ADSXJ0018256,Canal1,2023-12-18 16:00:00,420659,306622,212252,31761,2556.844526601747,556
ADSXJ0018257,Canal4,2023-10-15 13:00:00,22706,15772,2309,470,37.82827843885335,15
ADSXJ0018258,Canal4,2023-11-06 17:00:00,40990,24713,8873,1217,97.99884604127816,32
ADSXJ0018259,Canal1,2023-11-22 20:00:00,571282,329121,214167,27329,2199.63867139672,378
ADSXJ0018260,Canal4,2023-10-15 21:00:00,1000871,836758,572779,93137,7496.216666407815,2645
ADSXJ0018261,Canal4,2023-10-30 19:00:00,72776,40780,7142,1014,81.6199768571488,33
ADSXJ0018262,Canal4,2023-12-07 20:00:00,29569,15668,6939,856,68.86467501352945,23
ADSXJ0018263,Canal1,2023-10-08 18:00:00,447438,269616,186149,22642,1822.204085912605,559
ADSXJ0018264,Canal1,2023-11-30 07:00:00,124,100,70,16,1.319205287328651,2
ADSXJ0018265,Canal4,2023-12-18 20:00:00,36129,17776,7298,1223,98.41202270217634,14
ADSXJ0018266,Canal1,2023-12-18 18:00:00,457007,301896,194116,27189,2187.852358355425,774
ADSXJ0018267,Canal1,2023-11-23 19:00:00,51,41,25,3,0.26379921947992,3
ADSXJ0018268,Canal4,2023-11-23 18:00:00,28009,27960,17531,3742,301.0808948416563,43
ADSXJ0018269,Canal1,2023-10-29 13:00:00,352513,256766,179027,26035,2094.876695461618,360
ADSXJ0018270,Canal1,2023-11-23 21:00:00,639961,367692,240039,29015,2334.562452869718,508
ADSXJ0018271,Canal1,2023-11-01 19:00:00,464987,263731,180419,23347,1878.215955578625,665
ADSXJ0018272,Canal1,2023-10-16 12:00:00,150075,120436,86202,14325,1152.392577116977,409
ADSXJ0018273,Canal4,2023-11-14 07:00:00,1172,1046,804,184,14.76812904662819,7
ADSXJ0018274,Canal4,2023-12-01 00:00:00,1874,1122,869,207,16.6139606056104,7
ADSXJ0018275,Canal4,2023-10-21 13:00:00,63729,30831,8435,1001,80.51853971079056,17
ADSXJ0018276,Canal1,2023-11-06 13:00:00,346286,221334,151112,20364,1638.046939121783,355
ADSXJ0018277,Canal4,2023-10-13 22:00:00,928914,774835,530330,83991,6756.022097189701,2613
ADSXJ0018278,Canal4,2023-10-21 17:00:00,75419,32882,8297,910,73.21305054867196,31
ADSXJ0018279,Canal4,2023-11-29 07:00:00,31736,27769,17223,4348,349.709498317472,110
ADSXJ0018280,Canal4,2023-12-06 12:00:00,59164,57660,37688,10317,829.7313916350247,258
ADSXJ0018281,Canal4,2023-12-16 21:00:00,1289157,861932,589462,98641,7932.290127996781,1355
ADSXJ0018282,Canal4,2023-12-08 05:00:00,12962,11528,7758,1696,136.3861540667223,19
ADSXJ0018283,Canal4,2023-11-07 18:00:00,51320,30305,7758,698,56.15357839494922,20
ADSXJ0018284,Canal4,2023-12-19 02:00:00,7021,4437,1575,464,37.3462871663432,5
ADSXJ0018285,Canal1,2023-10-29 21:00:00,552272,325183,221938,27377,2200.867126276863,780
ADSXJ0018286,Canal4,2023-12-03 05:00:00,8998,7448,5006,1001,80.46307819949672,28
ADSXJ0018287,Canal4,2023-10-29 17:00:00,56294,31725,6975,1038,83.44528504941088,12
ADSXJ0018288,Canal1,2023-11-13 04:00:00,26616,18011,12330,1942,156.0759180515403,48
ADSXJ0018289,Canal1,2023-12-16 03:00:00,55769,44068,29946,4660,374.493276629225,136
ADSXJ0018290,Canal4,2023-12-18 03:00:00,4113,2548,760,125,10.01124360128812,5
ADSXJ0018291,Canal1,2023-10-29 15:00:00,324889,208427,143312,18507,1487.189405200807,206
ADSXJ0018292,Canal4,2023-11-29 19:00:00,27652,17574,7509,806,64.80838094301761,20
ADSXJ0018293,Canal4,2023-11-06 12:00:00,31685,19335,6662,1098,88.25391713524793,19
ADSXJ0018294,Canal1,2023-12-04 16:00:00,78,48,34,7,0.5268611579693376,1
ADSXJ0018295,Canal4,2023-11-10 21:00:00,1291775,916783,633326,97605,7842.077146040454,1700
ADSXJ0018296,Canal4,2023-11-13 14:00:00,1577,804,621,132,10.62274613168268,5
ADSXJ0018297,Canal4,2023-12-20 00:00:00,15,15,11,5,0.4389162744262853,3
ADSXJ0018298,Canal4,2023-10-25 17:00:00,3040,1048,802,170,13.68750212494451,5
ADSXJ0018299,Canal1,2023-11-30 16:00:00,370146,211157,139759,18136,1456.051319351144,202
ADSXJ0018300,Canal4,2023-11-16 02:00:00,302,143,108,33,2.631953961300491,0
ADSXJ0018301,Canal4,2023-10-18 05:00:00,5698,3634,1091,192,15.44007316600116,7
ADSXJ0018302,Canal4,2023-10-14 19:00:00,1116016,921689,629319,98307,7890.620233135277,1350
ADSXJ0018303,Canal4,2023-12-23 18:00:00,20973,10238,3932,575,46.13685606071611,11
ADSXJ0018304,Canal4,2023-11-23 01:00:00,640,361,277,82,6.578142131129409,2
ADSXJ0018305,Canal1,2023-11-25 19:00:00,485177,239996,154353,19674,1578.96216432258,560
ADSXJ0018306,Canal4,2023-12-20 08:00:00,15112,11190,4581,1317,105.677704365457,18
ADSXJ0018307,Canal4,2023-10-23 16:00:00,52392,26423,7597,838,67.26159256401317,13
ADSXJ0018308,Canal1,2023-11-29 16:00:00,398045,229510,154024,20372,1634.732500072299,582
ADSXJ0018309,Canal1,2023-10-13 14:00:00,324475,189681,129777,15912,1276.812121128079,221
ADSXJ0018310,Canal1,2023-11-07 09:00:00,158191,122106,85741,15323,1229.395213469098,380
ADSXJ0018311,Canal4,2023-11-25 03:00:00,431,224,176,37,2.980641993091268,1
ADSXJ0018312,Canal1,2023-11-19 13:00:00,438659,267080,172852,20910,1677.375309339385,233
ADSXJ0018313,Canal4,2023-12-21 22:00:00,1125856,854018,578103,93024,7462.057057583677,2299
ADSXJ0018314,Canal4,2023-11-02 21:00:00,77798,28041,10070,1164,93.346048790511,13
ADSXJ0018315,Canal4,2023-11-15 23:00:00,14418,9814,4758,669,53.63593218289959,12
ADSXJ0018316,Canal4,2023-12-14 16:00:00,125,106,84,32,2.541523024342679,4
ADSXJ0018317,Canal4,2023-10-16 16:00:00,48229,24459,5718,669,53.63247201994089,7
ADSXJ0018318,Canal4,2023-11-17 20:00:00,27517,14029,5544,691,55.37872567493395,20
ADSXJ0018319,Canal1,2023-10-10 19:00:00,535563,373946,264279,34567,2771.68564247871,984
ADSXJ0018320,Canal4,2023-11-01 16:00:00,1170980,800297,546479,84597,6783.075111686988,930
ADSXJ0018321,Canal4,2023-11-30 10:00:00,10157,7731,3207,587,47.05248386775508,9
ADSXJ0018322,Canal1,2023-11-20 15:00:00,275458,190209,132196,19670,1577.073529270125,270
ADSXJ0018323,Canal4,2023-10-06 17:00:00,1011958,815628,552113,89882,7205.693712446674,987
ADSXJ0018324,Canal4,2023-11-08 05:00:00,143,45,34,7,0.525618094880739,4
ADSXJ0018325,Canal4,2023-12-12 11:00:00,56169,53841,36075,8935,716.2298996060105,278
ADSXJ0018326,Canal4,2023-10-14 21:00:00,1076307,896028,615422,98795,7919.449400568645,3076
ADSXJ0018327,Canal1,2023-10-14 10:00:00,365367,252739,181337,25404,2036.161003370548,442
ADSXJ0018328,Canal1,2023-11-12 07:00:00,166689,137742,94266,15615,1251.392204682884,273
ADSXJ0018329,Canal1,2023-11-22 07:00:00,43,32,24,8,0.6130054112988854,4
ADSXJ0018330,Canal4,2023-10-05 03:00:00,16,4,2,1,0.0875643962835033,1
ADSXJ0018331,Canal1,2023-12-20 06:00:00,111942,97253,69175,17102,1370.024997188713,488
ADSXJ0018332,Canal1,2023-12-12 09:00:00,10,9,7,1,0.0875382995155415,0
ADSXJ0018333,Canal1,2023-11-03 14:00:00,317572,192264,131826,17118,1371.18065252443,490
ADSXJ0018334,Canal1,2023-11-09 18:00:00,408756,250460,170872,22712,1819.141570629498,565
ADSXJ0018335,Canal4,2023-10-13 20:00:00,50494,29279,9969,1076,86.20615181279132,16
ADSXJ0018336,Canal1,2023-12-15 12:00:00,418132,265037,172390,24667,1975.072435400554,433
ADSXJ0018337,Canal4,2023-10-13 16:00:00,44772,22696,3923,478,38.23497053321279,18
ADSXJ0018338,Canal4,2023-10-13 21:00:00,1027593,849911,581392,92018,7367.287778846019,1267
ADSXJ0018339,Canal1,2023-11-30 18:00:00,629,449,315,54,4.286590608379965,4
ADSXJ0018340,Canal1,2023-10-18 15:00:00,238926,140512,94695,12116,969.8722457556552,345
ADSXJ0018341,Canal1,2023-12-16 08:00:00,351754,302799,215551,40206,3218.344213828729,442
ADSXJ0018342,Canal4,2023-11-09 20:00:00,49032,28879,10025,1320,105.6677286605289,26
ADSXJ0018343,Canal4,2023-12-10 10:00:00,1829,1284,991,291,23.26563100624466,5
ADSXJ0018344,Canal1,2023-11-22 21:00:00,656022,343422,226649,28169,2254.416098179619,696
ADSXJ0018345,Canal4,2023-12-04 11:00:00,14175,8783,3986,565,45.21238950079631,6
ADSXJ0018346,Canal1,2023-11-25 11:00:00,421279,321208,222610,31579,2526.955967229263,985
ADSXJ0018347,Canal4,2023-10-20 21:00:00,92747,39149,8975,919,73.54126451113704,14
ADSXJ0018348,Canal1,2023-10-18 20:00:00,517554,357179,250630,36010,2881.381167585352,894
ADSXJ0018349,Canal4,2023-11-23 09:00:00,1100,870,673,167,13.37679287144501,7
ADSXJ0018350,Canal4,2023-10-17 17:00:00,56971,28759,7369,797,63.73460484413046,25
ADSXJ0018351,Canal1,2023-12-16 02:00:00,90714,72596,50550,7643,611.4647123358486,85
ADSXJ0018352,Canal1,2023-11-20 16:00:00,444155,294855,206423,28395,2271.666389398079,498
ADSXJ0018353,Canal1,2023-10-04 21:00:00,7,2,2,1,0.0874240687253566,0
ADSXJ0018354,Canal4,2023-12-17 22:00:00,19356,11841,5215,518,41.43737370224121,16
ADSXJ0018355,Canal1,2023-10-21 12:00:00,394700,223197,150237,19341,1547.249181212687,213
ADSXJ0018356,Canal1,2023-11-04 22:00:00,513036,288031,193406,23432,1874.405580523424,408
ADSXJ0018357,Canal4,2023-12-07 11:00:00,1919,1409,1099,416,33.3040058725849,14
ADSXJ0018358,Canal4,2023-12-03 19:00:00,215060,173016,117951,26037,2082.662063421672,643
